"","DS1_L_1","DS1_L_2","DS1_L_3","DS1_L_4","DS1_L_5","DS1_L_6","DS1_R_1","DS1_R_2","DS1_R_3","DS1_R_4","DS1_R_5","DS1_R_6","DS2_L_1","DS2_L_2","DS2_L_3","DS2_L_4","DS2_L_5","DS2_L_6","DS2_R_1","DS2_R_2","DS2_R_3","DS2_R_4","DS2_R_5","DS2_R_6","DS3_L_1","DS3_L_2","DS3_L_3","DS3_L_4","DS3_L_5","DS3_L_6","DS3_R_1","DS3_R_2","DS3_R_3","DS3_R_4","DS3_R_5","DS3_R_6"
"OTU_8",0.00300367950739656,0.00274164142071858,0.00136535547029669,0,0.00159033078880407,0.00152534358364222,0.00162385112532883,0.00508966289466094,0,0,0.223309880697461,0.00320929411575924,3.78005295134904,3.44546224309137,4.54782595733898,3.63498843210536,0.144463171151816,2.03523608174771,0.0209596003702863,0.014561074607306,0.0113874835288185,0.0151898734177215,0.00624326897563564,0.10395353442017,25.0164627119574,0.00834666481185226,0.0128053725652007,0.00695821591343979,0.00988449264311333,0.0247542258999929,0.0242769514622817,0.00652858705054759,0.00649550997872721,0.0118505476645956,0.00689144255121203,0.0153238439011101
"OTU_830",0.00300367950739656,0,0.00136535547029669,0.0015626464981092,0.00159033078880407,0.00152534358364222,4.02552693969017,3.69000559862918,4.38953870416612,3.43281468779007,4.0547568063628,5.078707938189,0,0.00461858209529674,0,0.0074153170789583,0,0.00704721634954193,1.695980996629,2.44262026537558,2.39137154105188,2.66666666666667,2.8734645460363,2.2556266913075,0.00137189266311804,0,0,0.00173955397835995,0,0.00176815899285664,0.503342126984641,0.812809087793174,0.556989980675858,1.18674770184022,0.234309046741209,0.429067629231084
"OTU_7",0.0570699106405347,0.566148953378388,8.85433022487405,4.43635340813201,9.62309160305344,0.0625390869293308,0.0162385112532883,0.0152689886839828,0.0262846628991983,0.011012696065321,0.058121749770572,0.770230587782217,0.581546607899852,0.294049726733893,0.530654225110677,0.361867473453165,0.0388939306947197,0.845665961945032,0.207849370338672,0.121948999836188,0.0748320346179499,0.141772151898734,0.12954783124444,0.128704375948782,2.30066399604895,2.74605272309939,2.15414822930154,0.00869776989179974,1.08023383885453,0.0106089539571398,0.127858611034684,0.0865037784197555,0.0909371397021809,0.130356024310552,0.413486553072722,0.303071579377511
"OTU_311",0,0,0.00136535547029669,0,0.00159033078880407,0,1.85119028287487,1.31652613541896,1.59585453316561,0.937652407847333,1.49128173753441,0.823183940692245,0.00306077162052553,0,1.32067315575298,0.0177967609894999,0,0.00140944326990839,3.04263532041989,2.65739611583335,4.53872557791479,2.97215189873418,3.53369024020977,3.29681209161111,0,0.00139111080197538,0.00284563834782238,0.00173955397835995,0.00141207037758762,0.00353631798571328,1.28344150063929,2.39435930078833,2.73623357853883,2.5969628739271,0.957910514618473,1.20547572022066
"OTU_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370418387568759,0,0.00174663336419052,0.0036402686518265,0.00488035008377934,0.0185654008438819,0,0,0.0109751413049443,0.00139111080197538,0.0128053725652007,40.9421424346797,0,0,0,0,0,0,0,0
"OTU_11",0,0.00959574497251504,0,0,0,0,1.35591568964957,0.907656549547868,0.662749000244072,0.586819376052106,0.936066075252371,1.21471782281487,0,0,0,0.0103814439105416,0,0.00140944326990839,1.50559795993223,4.73416938170037,2.23845390509346,4.38143459915612,4.3265854001155,5.24057817965811,0.00137189266311804,0,0.00142281917391119,0.00173955397835995,0,0,0.992118083091913,1.39385333529191,1.4095256653838,2.15002793343378,1.39723997725824,2.24068650820677
"OTU_35",0,0,0,0.0328155764602932,0.00477099236641221,0.0106774050854955,3.92647202104511,3.40328792222995,4.07787770121848,4.6929817661218,3.86662587947384,5.69328776135689,0.0550938891694596,0.00153952736509891,0,0.00444919024737498,0.00370418387568759,0,1.1981904878347,1.56167525163357,1.40554082412845,1.07004219409283,0.961463422247889,1.03458517589598,0.00137189266311804,0,0,0,0,0.00176815899285664,0.406234321135514,0.54676916548336,0.724249362628083,0.988674262303408,0.592664059404235,0.607845808077368
"OTU_18",0,0,0,0,0,0,0.00487155337598649,0,0.00187747592137131,0.00314648459009172,0.00458855919241358,0.00160464705787962,4.47025695177754,1.46255099684397,0.985287760668982,1.07373791303316,0.062971125886689,0.549682875264271,0.0209596003702863,0.0109208059554795,0,0.00843881856540084,0.00780408621954455,0.0726024684839284,22.1601821873457,0.00417333240592613,0.00569127669564475,0.00869776989179974,0.00423621113276286,0.0123771129499965,0,0,0.0048716324840454,0,0.0258429095670451,0.00170264932234557
"OTU_15",0.00300367950739656,0,2.6405974795538,0.0015626464981092,0,0.00152534358364222,0.11042187652236,0.10688292078788,0.135178266338734,0.102260749177981,0.08106454573264,0.0834416470097402,0.00765192905131384,0.00769763682549457,0.00894361053557321,0,0.00740836775137518,0,0.351073306202295,0.014561074607306,0.0471767174765336,0.010126582278481,0.00156081724390891,0.049501683057224,0,26.0582875426028,0,0,0.00847242226552571,0.0123771129499965,0.0161846343081878,0.0293786417274641,0.391354476218314,0.0287799014711608,0.0861430318901504,0.107266907307771
"OTU_16",0.889089134189382,0.771772059932281,0.00273071094059338,2.52836203394068,0.00795165394402036,0.0366082460074132,0.00324770225065766,0.00169655429822031,0,0.022025392130642,0.029060874885286,0.00320929411575924,0.00153038581026277,0.00461858209529674,0.00745300877964434,4.31719760336952,0.0111125516270628,0.00845665961945032,0.0698653345676209,0.014561074607306,0,0.0421940928270042,0.00468245173172673,0.00165005610190746,9.1422927070186,0.00695555400987689,0.00569127669564475,0.00695821591343979,9.01606936089695,3.05184242167056,0.108437049864858,0.0212179079142796,0.0259820399149088,0.0660244798456043,0.155057457402271,0.0681059728938228
"OTU_13",0,0,0,0,0,0.00305068716728443,2.62414341853139,2.371782908912,2.55524472898635,2.67451190157796,3.06974609972469,1.73141417545211,0.00153038581026277,0,0,0.00444919024737498,0.00370418387568759,0,2.8749585174576,2.97227935421634,2.29376453937629,2.54514767932489,2.78293714588959,3.01630255428685,0,0,0.00142281917391119,0.0034791079567199,0,0,0.100344732710764,0.7785340057778,0.652798752862084,0.645008380030134,0.0223971882914391,0.234965606483689
"OTU_54",0.00300367950739656,3.95893021151764,0.0109228437623735,0.0125011719848736,11.3947201017812,8.34973077685749,0.144522750154266,0,0.00375495184274262,0.111700202948256,0.00458855919241358,0.00320929411575924,0.656535512602727,0.178585174351474,0.0268308316067196,0.00444919024737498,0.0296334710055007,3.6814658210007,0.00523990009257157,0.0109208059554795,0.0113874835288185,0.00675105485232068,0.0124865379512713,0.00825028050953732,0.0123470339680623,0.00556444320790151,0.0128053725652007,0.0260933096753992,0.00423621113276286,0.0141452719428531,0.681373104374707,0.360704434542754,0.201360809340543,0.208231051820752,0.442775183915373,0.359259007014915
"OTU_31",0.00300367950739656,0.00411246213107788,0.00136535547029669,0.00468793949432759,0,0.00457603075092665,3.04796856224221,2.61608672785573,3.04526594446426,2.48257634158237,3.12480881003365,2.11652946934322,0.153038581026277,0,0.00298120351185774,0.0074153170789583,0,0,1.75361989764728,2.53908738464899,1.46247824177254,2.04894514767933,1.70753406483635,1.8134116559963,0,0,0.00142281917391119,0,0,0,0.341495783902763,0.360704434542754,0.446566311037495,0.502801808054987,0.289440587150905,0.257100047674181
"OTU_62",0.145678456108733,6.31948347475634,8.12386504826532,5.3176860330656,0.163804071246819,0.00610137433456886,0.12503653665032,0.16117265833093,1.04199913636108,0.0629296918018344,0.844294891404099,0.194162294003434,0.479010758612246,0.0431067662227696,0.0476992561897238,0.0726701073737913,0.0481543903839387,0.0239605355884426,0.0209596003702863,0.163812089332193,0.130142668900782,0.0270042194092827,0.0202906241708158,0.0313510659362418,0.0123470339680623,0.022257772831606,0.00569127669564475,0.0226142017186793,0.0423621113276286,0.0760308366928354,0.378720442811595,0.145261061874684,0.139653464542635,0.0948043813167651,1.42825146873869,0.475039160934414
"OTU_60",0.0180220770443794,7.2735746891664,0.0682677735148346,0.734443854111323,0.0111323155216285,7.32012385789899,0.00324770225065766,0.00169655429822031,0.00187747592137131,0.0204521498355962,0.116243499541144,0,0.00765192905131384,0.00461858209529674,0,1.7070059915762,0.0148167355027504,0.00422832980972516,0.0576389010182873,0.00182013432591325,0.00162678336125978,0.00337552742616034,0.00156081724390891,0,0.598145201119464,0.00139111080197538,0,0.00521866193507985,5.96740941568528,0.694886484192659,0,0,0,0,0,0
"OTU_14",0,0,0.00136535547029669,0,0,0,0,0,0,0,0,0,0.00612154324105107,0.00923716419059349,0.00447180526778661,0.00148306341579166,0.00555627581353138,0,0,0.0109208059554795,0,0.00168776371308017,0,0,0.0233221752730066,0.00417333240592613,0,0.00173955397835995,0.0141207037758762,29.7227526699201,0,0.00816073381318448,0.0048716324840454,0,0,0.00170264932234557
"OTU_17",0,0,0,0,0,0,0,0,0,0,0,0,0.00153038581026277,0,0,0,0.00185209193784379,0,0.324873805739437,0.174732895287672,1.09157163540531,0.030379746835443,0.053067786292903,0.653422216355356,0.00137189266311804,0,0,0.00173955397835995,0,0,1.95995921472154,3.29693646052653,3.25100274435297,1.64384025461748,4.18655134986131,10.8390655860519
"OTU_26",5.21739130434783,4.04940437840135,3.51715569148428,5.95212051129793,0.0143129770992366,0.0167787794200644,0.056834789386509,0.0254483144733047,0,0,0.00611807892321811,0.389929235064748,0.37035336608359,0.124701716573012,0.232533873924903,0.129026517173874,0.0740836775137518,0.0930232558139535,0.164183536233909,0.167452357984019,0.112248051926925,0.150210970464135,0.0686759587319921,0.132004488152597,0.104263842396971,0.073728872504695,0.0711409586955594,0.132206102355356,0.0649552373690305,0.0884079496428319,1.14910903588133,0.346015113679022,0.206232441824589,0.192994633394843,0.477232396671433,0.389906694817135
"OTU_20",0.00150183975369828,0,0,0,0,0.00152534358364222,3.27206001753759,3.68661249003274,4.09102003266808,3.80881959630603,4.13582135209544,2.91082976299363,0,0,0,0.00296612683158332,0,0.00140944326990839,0.978114683946693,0.846362461549662,0.632818727530055,0.59746835443038,0.682077135588194,0.656722328559171,0,0.00139111080197538,0.00142281917391119,0,0,0,0.00485539029245634,0.148525355399958,0.21597570679268,0.184529956491561,0,0.0306476878022203
"OTU_25",0.00300367950739656,0.00822492426215575,0.00136535547029669,0.145326124324155,0.00477099236641221,0.00305068716728443,0,0.0118758800875422,0.00375495184274262,0.00314648459009172,0.0122361578464362,0.00481394117363886,0.0306077162052553,0.0169348010160881,0.119248140474309,0.176484546479207,0.0203730113162817,0.0098661028893587,0.0227062337344768,0.00910067162956626,0,0.010126582278481,0.0140473551951802,0.00660022440762986,1.16748065631345,0.00973777561382764,0.00711409586955594,0.00695821591343979,19.2832330763365,0.258151212957069,0.131095537896321,0,0.0357253048829996,0.0711032859875739,0.115431662732802,0.011918545256419
"OTU_212",0.00150183975369828,0,0,0,0,0.00305068716728443,0.141275047903608,0.164565766927371,0.12954583857462,0.0361845727860548,0.165188130926889,0.101092764646416,0.396369924858057,0.00615810946039566,0,0.00593225366316664,0,0.00281888653981677,1.99465530190558,1.43244571449373,1.75692603016056,2.08776371308017,2.05403549298413,1.43884892086331,0,0.00417333240592613,0,0.00521866193507985,0,0,2.46006441484455,2.75669588209372,2.55760705412384,0.814301918095786,2.83066002791034,1.51535789688756
"OTU_22",0.00150183975369828,0,0,0,0,0,0.00324770225065766,0,0,0.00157324229504586,0.00305903946160905,0.00160464705787962,0.00306077162052553,0.799014702486337,0.18483461773518,0,0.00370418387568759,0.225510923185342,0,0.00546040297773976,0.00325356672251956,0.00506329113924051,0.00312163448781782,0,0.299072600559732,0.00417333240592613,3.98958496364697,11.6393556692064,0.135558756248411,7.04434542754085,0.0113292440157315,0.016321467626369,0.0113671424627726,0.0101576122839391,0.0982030563547715,0.0681059728938228
"OTU_23",0,0,0,0,0,0,0,0,0,0,0,0,0.0091823148615766,0.00307905473019783,0.00596240702371547,0.00444919024737498,0.00185209193784379,0,0.00174663336419052,0.00546040297773976,0,0,0,0,0.00960324864182626,0.00139111080197538,0,0,0.00847242226552571,24.8249522597072,0,0,0,0,0,0
"OTU_33",0,0.00137082071035929,0,0,0,0,0,0.00169655429822031,0,0,0,0,0.00765192905131384,0.0169348010160881,0.0640958755049413,0.0103814439105416,1.96321745411442,0.00422832980972516,0.0192129670060957,0.0109208059554795,0.014641050251338,0.0151898734177215,0.0124865379512713,0.024750841528612,0.00548757065247215,16.8672184739514,0.00853691504346713,0.0121768778485196,0.00988449264311333,0.00530447697856991,0.00161846343081878,0.00489644028791069,0.016238774946818,0.0220081599485348,0.00344572127560602,0.0153238439011101
"OTU_1515",1.8382518585267,0.159015202401678,5.88468207697874,2.74713254367597,0.0143129770992366,0.00915206150185329,0.639797343379559,0.0967035949985579,1.01008204569776,0.514450230479996,0.72652187213215,0.0176511176366758,0.942717659121865,0.197059502732661,0.138625963301385,0.0341104585632082,0.00926045968921897,0.0422832980972516,0.0838384014811451,0.154711417702626,0.130142668900782,0.0556962025316456,0.0109257207073624,0.0165005610190746,0.00960324864182626,0.00695555400987689,0.00142281917391119,0.0556657273075184,0.0141207037758762,0.0106089539571398,0.386812759965689,0.063653723742839,0.328023253925724,0.147285378117117,1.70046344951157,0.498876251447252
"OTU_27",7.22084553578133,3.55179646054093,0.00273071094059338,3.48626433728162,0.00636132315521628,2.87679799874922,0.00487155337598649,0.0407173031572875,0.0450594221129114,0.0755156301622013,0.182012847965739,0.00160464705787962,0.00306077162052553,0.0846740050804403,0.00596240702371547,0,0,0.132487667371388,0,0.00546040297773976,0.00162678336125978,0,0.00312163448781782,0,0,0,0.00142281917391119,0.0034791079567199,0,0.00176815899285664,0.101963196141583,0.0489644028791069,0.0146148974521362,0.0372445783744434,0.0465172372206812,0.0510794796703671
"OTU_28",0.00600735901479312,4.55934968265501,0,0,0,0,0,0,0,0,0,0,0.353519122170699,0.223231467939343,1.54426341914231,0.0845346147001246,1.54094049228604,0.876673713883016,0.00349326672838105,0.0036402686518265,0.00162678336125978,0.00337552742616034,0.00624326897563564,0.0396013464457792,0.00685946331559019,0.00139111080197538,7.97063301225047,0.0139164318268796,0,0,0,0.0016321467626369,0,0,0,0
"OTU_36",14.1308102425471,0.00822492426215575,0.0136535547029669,0.0218770509735288,0.00954198473282443,3.35423054042923,0.00487155337598649,0,0,0,0.00764759865402264,0,0.0673369756515618,0.00307905473019783,0.00149060175592887,0.00296612683158332,0.0222251032541255,0,0,0,0,0.00168776371308017,0,0,0,0.00139111080197538,0.00284563834782238,0,0,0,0.0210400246006441,0.0228500546769165,0.0146148974521362,0.0169293538065652,0.00516858191340902,0.00851324661172785
"OTU_82",0,0.00274164142071858,0,0.00468793949432759,0,0,1.36565879640155,0.858456474899479,1.04387661228245,0.947091861617608,1.28632609360661,1.92718111651342,0,0,0.00149060175592887,0.00593225366316664,0,0.00140944326990839,0.738825913052591,0.791758431772265,0.985830716923427,0.546835443037975,0.708611028734645,0.617120982113392,0,0,0.00142281917391119,0.00173955397835995,0.00141207037758762,0.00176815899285664,0.653859226050787,0.664283732393217,0.716129975154674,1.48131845807446,1.90203814413452,1.39276714567868
"OTU_45",0.00600735901479312,8.60189995750456,0.00546142188118677,0.0031252929962184,0.00477099236641221,7.36893485257554,0,0.00678621719288126,0,0,0.00152951973080453,0.00481394117363886,0.00153038581026277,0.00307905473019783,0,0,0,0.0239605355884426,0.00523990009257157,0,0,0,0,0,0,0,0,0.00173955397835995,0.00282414075517524,0,0,0.00816073381318448,0.00974326496809081,0,0,0
"OTU_29",0,0,0,0,0,0,0.539118573609171,0.335917751047622,0.354842949139177,0.256438494092475,0.396145610278373,0.235883117508304,0,0,0.00149060175592887,0.00444919024737498,0,0.00281888653981677,2.60597697937226,2.67559745909248,0.584015226692261,3.93248945147679,3.20279698450108,3.10210547158603,0.00137189266311804,0,0,0,0,0.00353631798571328,0.0226584880314629,0.0538608431670176,0.0178626524414998,0.0338587076131304,0.00689144255121203,0.0204317918681468
"OTU_40",0.0075091987684914,0.00411246213107788,0.00955748829207684,0.0015626464981092,0.00159033078880407,0.00305068716728443,0.00974310675197298,0,0,0.00943945377027516,0.00458855919241358,0.00320929411575924,0,0,0,0,0,0,0,0,0.00325356672251956,0.00506329113924051,0,0,0.00411567798935411,0,0.00426845752173356,18.7906620742442,0,0,0,0,0,0,0,0
"OTU_38",0,0,0,0,0,0,0,0,0,0,0,0,0.00612154324105107,0.00307905473019783,0.00447180526778661,0,0.00555627581353138,0,0,0,0,0,0,0.00495016830572239,0,14.861236697503,0,0,0.00706035188793809,0.00707263597142655,0,0,0,0,0,0
"OTU_34",0,0,0,0,0,0,0.00162385112532883,0.0661656176305923,0,0,0,0,2.55727468894908,3.70718189515819,1.33856037682412,2.19493385537166,2.23917915285315,3.7138830162086,0.0261995004628578,0.014561074607306,0.0130142668900782,0.0219409282700422,0.00936490346345346,0.0973533100125404,0.00548757065247215,0.00417333240592613,0.196349045999744,0.0104373238701597,0.0127086333982886,0.00353631798571328,0.00161846343081878,0.0195857611516428,0.016238774946818,0.0084646769032826,0.00689144255121203,0.0136211945787646
"OTU_39",0,0,0,0,0,0,0,0.00848277149110157,0,0,0,0.012837176463037,0.00612154324105107,0,0.00149060175592887,0.00296612683158332,0.00555627581353138,0.00140944326990839,1.55974359422214,1.03565643144464,0.250524637634006,0.123206751054852,0.149838455415255,0.419114249884496,0.00274378532623608,0,0,0,0,0.00353631798571328,2.06515933772476,7.59764318007475,2.77033500592715,1.27985914777633,0.0189514670158331,0.0170264932234557
"OTU_1603",0.00300367950739656,0.00274164142071858,0,0,0,0,1.53129161118509,1.03489812191439,0.826089405403376,0.910907288831553,0.917711838482716,1.0943692934739,0,0,0,0.0074153170789583,0,0.0859760394644116,0.943182016662882,1.93844305709761,0.96793609994957,1.7704641350211,1.50931027485992,2.05431984687479,0,0,0,0,0,0.00176815899285664,0.0857785618333954,0.543504871958086,0.38810672122895,0.328429463847365,0.0292886308426511,0.112374855274808
"OTU_55",0.0075091987684914,1.17205170735719,0.00682677735148346,0.148451417320374,0.0111323155216285,0.00305068716728443,0.677145919262122,0.788897748672446,0.707808422356983,0.418482450482199,0.50321199143469,1.17781094048364,0.00153038581026277,0.00153952736509891,0,0.00148306341579166,0.0388939306947197,0.00140944326990839,0.274221438177912,0.609744999180939,1.0069789006198,0.784810126582279,0.881861742808535,1.0378852880998,0,0.00139111080197538,0,0,0,0,0.869114862349685,1.26817803456887,0.94672057939949,1.13088083427856,0.952741932705064,1.18163862970783
"OTU_41",0,0,0,0,0,0,0,0,0,0,0,0,0.00306077162052553,0.00461858209529674,0.00447180526778661,0,0.00370418387568759,0,0,0,0,0,0,0.00165005610190746,0,14.0989079780205,0,0,0.00141207037758762,0.00353631798571328,0,0,0,0,0,0
"OTU_46",0.00600735901479312,7.87810662243485,0.00955748829207684,6.42403975372691,0,0,0.00324770225065766,0,0.00563242776411392,0.00314648459009172,0.00305903946160905,0.00160464705787962,0.0351988736360436,0,0.00596240702371547,0.00296612683158332,0.00370418387568759,0.00704721634954193,0.00174663336419052,0.0036402686518265,0.00325356672251956,0,0.00624326897563564,0.00165005610190746,0,0.00278222160395075,0.00142281917391119,0.00173955397835995,0.00423621113276286,0.00530447697856991,0.0258954148931005,0.0114250273384583,0.00811938747340901,0.00338587076131304,0.0258429095670451,0.0153238439011101
"OTU_80",0,0.00137082071035929,0,0,0,0,0,0.00508966289466094,0,0,0.0122361578464362,0.00962788234727772,3.98971580735503,3.84881841274729,2.86642717665121,0.388562614937415,1.86876076528439,1.80690627202255,0.0663720678392399,0.0400429551700916,0.0325356672251956,0.0219409282700422,0.0437028828294495,0.112203814929708,0.00960324864182626,0.00973777561382764,0.0128053725652007,0.0034791079567199,0.00706035188793809,0.00530447697856991,0,0,0.0032477549893636,0.00507880614196956,0.00172286063780301,0.00170264932234557
"OTU_151",0.0075091987684914,0.342705177589823,0.00955748829207684,2.48460793199362,11.7111959287532,0.0137280922527799,0.00162385112532883,0.00339310859644063,0.00187747592137131,0.0645029340968803,0.00305903946160905,0.00160464705787962,0.211193241816262,0.00615810946039566,0.00596240702371547,0,0.00555627581353138,0,0,0,0.00162678336125978,0.00506329113924051,0.00156081724390891,0.00165005610190746,0.00274378532623608,0.00417333240592613,0,0,0.00564828151035048,0.00353631798571328,0.161846343081878,0.0701823107933865,0.0259820399149088,0.0694103506069173,0.0878658925279534,0.0561874276374038
"OTU_83",2.33986633626192,0.0164498485243115,0.00546142188118677,0.0125011719848736,11.8606870229008,0.021354810170991,0.0276054691305901,0.00678621719288126,0.00375495184274262,0.143165048849173,0.0780055062710309,0.158860058730082,0.174463982369955,0.053883457778462,0.0283214333626485,0.0889838049474996,0.0277813790676569,0.00140944326990839,0.00873316682095261,0.00182013432591325,0.00162678336125978,0.00337552742616034,0.00312163448781782,0,0.00685946331559019,0.0153022188217291,0.00142281917391119,0.00869776989179974,0.0211810556638143,0.0282905438857062,0.0178030977390066,0.0277464949648272,0.00649550997872721,0.0084646769032826,0.0206743276536361,0.0204317918681468
"OTU_52",0.00600735901479312,3.70532838010117,0.00819213282178015,0.00781323249054599,0,0.00457603075092665,0.0470916826345361,0.00339310859644063,0.00187747592137131,0,0.00152951973080453,0.00962788234727772,1.1630932157997,1.42560234008159,1.09559229060772,0.468648039390164,2.33919211749671,3.03030303030303,0.0803451347527641,0.105567790902969,0.0813391680629891,0.0725738396624473,0.0499461518050851,0.148505049171672,0.305932063875322,0.0417333240592613,0.0398389368695133,0.0730612670911178,0.0367138298172781,0.0671900417285522,0.014566170877369,0.0179536143890059,0.0113671424627726,0.0203152245678782,0.0120600244646211,0.0323503371245658
